Stock Index,Predicted Values
AD533,801.3692942989999
AD534,706.7406749800002
AD535,1194.8876142700005
AD536,106.81879610479992
AD537,152.86975664800008
AD538,1075.6495992119994
AD539,577.7847539590001
AD540,123.88451269830007
AD541,553.4111673620001
AD542,601.4009744120003
AD543,373.8700556960001
AD544,181.94078289200002
AD545,1592.2148955100004
AD546,38.19110680020001
AD547,393.4446466180002
AD548,285.45334181300007
AD549,958.8791226659995
AD550,355.8990600417999
AD551,775.973691937
AD552,356.092554231
AD553,114.9176962585
AD554,593.762256367
AD555,353.5905451750001
AD556,358.74768323200004
AD557,378.43289108300013
AD558,442.18708707699983
AD559,1251.3600840399993
AD560,277.31960091220003
AD561,144.98378905999988
AD562,1291.087850689999
AD563,263.7597656572001
AD564,238.19206137100014
AD565,422.42428802800003
AD566,695.319898464
AD567,1223.01719617
AD568,442.90163827400005
AD569,213.31519103
AD570,910.3568627529994
AD571,1112.37667743
AD572,796.866491249
AD573,631.958922179
AD574,1089.3744605359993
AD575,842.709715796
AD576,31.623454303999978
AD577,503.93619501000006
AD578,1211.963129150001
AD579,796.6182191869999
AD580,273.72159432200016
AD581,166.07844891300002
AD582,170.08976297799992
AD583,1549.1901184600003
AD584,695.204571599
AD585,106.99390516679998
AD586,327.72156694200015
AD587,717.9098288119998
AD588,180.26693471570002
AD589,241.25690520900002
AD590,674.4427522670005
AD591,696.7815424179996
AD592,295.641234879
AD593,906.540641304
AD594,324.19529796800003
AD595,946.6466889329998
AD596,1062.054631676
AD597,1707.4865262200003
AD598,1318.15125488
AD599,421.4612307529997
AD600,287.8881342949998
AD601,203.94878938500014
AD602,660.9097286919998
AD603,228.49631026780003
AD604,129.33557471420002
AD605,628.018903998
AD606,950.392754441
AD607,157.28977990600004
AD608,466.2361103629999
AD609,665.0939926749998
AD610,31.994618209299986
AD611,505.87849980399983
AD612,892.7332973530001
AD613,848.3495300739996
AD614,541.5696013510001
AD615,262.03926285499995
AD616,517.9568408969999
AD617,520.7463803475999
AD618,98.488084737
AD619,376.2610198360002
AD620,839.448691148
AD621,751.628793026
AD622,77.58014406479995
AD623,983.2504795729998
AD624,864.568633929
AD625,457.83804930000014
AD626,414.34799392800016
AD627,722.2758172310007
AD628,272.6730249679999
AD629,620.014029402
AD630,414.9236491380002
AD631,507.67896799899995
AD632,147.33812924399987
AD633,98.8022850203
AD634,70.0268782871
AD635,175.39526220689996
AD636,378.9818040489999
AD637,200.44143461700008
AD638,483.61700000100035
AD639,443.7477479860004
AD640,188.896985302
AD641,705.3860694540007
AD642,612.2206484080002
AD643,572.2071736469999
AD644,96.37251324799996
AD645,706.5653084979999
AD646,870.4674059740007
AD647,155.937298874
AD648,550.4214455530004
AD649,257.77134427300024
AD650,412.60987921899994
AD651,1166.9336076400011
AD652,639.2503459400002
AD653,390.81614329299987
AD654,516.136182352
AD655,340.92267681400017
AD656,748.06511173
AD657,865.1156862540004
AD658,238.22434680299995
AD659,1399.3727056200003
AD660,257.61806163799986
AD661,1347.2147069699993
AD662,267.99921810700005
AD663,143.02606722800002
AD664,343.72807955599984
AD665,190.45360003399995
AD666,382.945068659
AD667,182.21301633699994
AD668,340.26908884300013
AD669,307.693367894
AD670,1456.0177268700002
AD671,651.8153059539999
AD672,612.1723314559996
AD673,994.7306087080001
AD674,455.3293282770001
AD675,260.43875277300003
AD676,1039.5692387439992
AD677,442.8743347759999
AD678,634.3465579030004
AD679,81.92183616590002
AD680,982.7330360560004
AD681,1780.2530085200005
AD682,649.468192021
AD683,913.0547877039998
AD684,335.2451809200004
AD685,1699.4511530000004
AD686,1291.1232186600005
AD687,413.3320876370001
AD688,1712.113598120002
AD689,403.3650372160001
AD690,403.14481301299986
AD691,1051.4687299370007
AD692,364.3769784000001
AD693,64.48081274939999
AD694,61.40086307540002
AD695,703.214979609
AD696,855.1762595210004
AD697,250.45564368709987
AD698,804.1775907240007
AD699,751.2255552920003
AD700,122.1109852229999
AD701,968.233217973
AD702,985.39483475
AD703,537.4748175429997
AD704,394.76284231300014
AD705,193.751561355
AD706,176.60033695
AD707,820.704469256
AD708,716.5062057529998
AD709,468.1812191880002
AD710,100.43251597679999
AD711,469.8007012190004
AD712,493.3557256410001
AD713,168.17346922999997
AD714,25.871892138999996
AD715,230.30785487900016
AD716,514.7189803679997
AD717,235.56115513399996
AD718,496.6737385430004
AD719,1057.5889367859997
AD720,94.76758040400004
AD721,291.7397274390001
AD722,760.57963447
AD723,194.63462775399995
AD724,529.2064735810003
AD725,439.21885664699994
AD726,512.4763219370002
AD727,1319.0733182
AD728,901.671724247
AD729,809.7440321209992
AD730,971.564551109
AD731,415.2089057530001
AD732,218.78183850299993
AD733,579.8333624129997
AD734,413.6303045729998
AD735,269.5332624416002
AD736,605.572546489
AD737,1262.13434368
AD738,377.84619406999997
AD739,871.4524360149995
AD740,496.1767996269999
AD741,158.2311128889999
AD742,894.4781927760004
AD743,476.1185574860002
AD744,1380.98578063
AD745,92.19279162620002
AD746,99.37473843560008
AD747,1265.3877285500002
AD748,951.8106203779996
AD749,661.0527534210003
AD750,302.781133676
AD751,1140.5833568700004
AD752,171.59302178519985
AD753,64.85089579559998
AD754,840.533605404
AD755,384.78372581700023
AD756,384.8897774619998
AD757,840.9152450089996
AD758,756.1150086329998
AD759,692.2719878649997
AD760,91.91799616600005
AD761,1217.5478595099994
AD762,704.8571108470002
AD763,554.91098622
AD764,182.05945083999995
AD765,83.64026379399998
AD766,426.6878575799999
AD767,301.19447569999994
AD768,176.63286353200002
AD769,49.76887213689997
AD770,191.76610959100006
AD771,60.212635740900005
AD772,257.2059408030001
AD773,281.3641527170001
AD774,459.6579440189999
AD775,238.50863259900004
AD776,928.6163754769998
AD777,608.687181681
AD778,596.3126342601998
AD779,680.2349197589999
AD780,786.4255212650006
AD781,467.0897112040002
AD782,585.0101725820003
AD783,513.978709079
AD784,503.50077066100016
AD785,71.8856998503
AD786,335.61683262199995
AD787,349.7597096309999
AD788,295.6087634820003
AD789,853.0514861999998
AD790,209.73430193879994
AD791,1032.7073977879993
AD792,1085.4530591239993
AD793,1786.74381432
AD794,456.4028557659996
AD795,1080.1610138040007
AD796,719.2857479970002
AD797,1254.97496864
AD798,192.83328290799986
AD799,223.32479197599994
AD800,1450.4349368900002
AD801,1277.428374101
AD802,295.08329602500004
AD803,749.4868226199998
AD804,159.49307964679994
AD805,918.7611636859999
AD806,155.94035528299986
AD807,1130.6502839999996
AD808,310.39232569700005
AD809,368.2909382300001
AD810,350.2159117718
AD811,184.19417181000006
AD812,806.0277765130002
AD813,509.95251529299975
AD814,1228.8760497199999
AD815,274.0242875389999
AD816,1270.4657867399994
AD817,58.25491253530004
AD818,536.5164416890003
AD819,51.67092383890001
AD820,1094.0209907299998
AD821,408.4459903109998
AD822,905.0731642099998
AD823,893.8430548969997
AD824,1040.5882173470006
AD825,308.7026547130002
AD826,322.7032491034001
AD827,577.2990924860001
AD828,302.586787862
AD829,554.3194516000003
AD830,226.74322532999997
AD831,61.23843026300002
AD832,150.382141738
AD833,346.97776832100004
AD834,233.73311348599998
AD835,712.565217633
AD836,198.29188182980005
AD837,668.973164607
AD838,664.0422577149998
AD839,1628.8783696800006
AD840,371.3909969010003
AD841,415.8046359219999
AD842,264.8934495819999
AD843,697.4741673610001
AD844,924.7878444390001
AD845,567.5582141530001
AD846,542.3107720780005
AD847,473.1268891676001
AD848,345.2675118051001
AD849,1143.41896552
AD850,174.74343535699995
AD851,612.327444108
AD852,141.48657449800004
AD853,506.7749472200004
AD854,991.7652399540003
AD855,218.3949856616001
AD856,1262.8580080400002
AD857,309.676193184
AD858,207.1551652269999
AD859,775.9259153339999
AD860,1609.8296150699994
AD861,371.8099772360002
AD862,490.73234711100014
AD863,1307.210727269999
AD864,77.5371074281
AD865,641.5780454139999
AD866,980.1224603499998
AD867,187.064988765
AD868,221.96107834900005
AD869,854.3469620730002
AD870,1353.3147613899998
AD871,554.6755699580003
AD872,439.57044779599977
AD873,160.978118524
AD874,592.8709559839999
AD875,159.07637035399998
AD876,91.88721865359999
AD877,1421.40570068
AD878,346.0594147120002
AD879,446.837695741
AD880,768.5928269440001
AD881,166.10489394899997
AD882,589.4137530490001
AD883,1666.1922080099994
AD884,416.14097785399986
AD885,985.0203913169996
AD886,242.91130158100003
AD887,619.1739823230002
AD888,529.479940525
AD889,483.78024366999955
AD890,392.4388548699998
AD891,312.2873897040002
AD892,668.678672648
AD893,633.2886307670002
AD894,651.248828133
AD895,1149.0401022860005
AD896,596.8705959379997
AD897,842.7765133720005
AD898,200.11930357799986
AD899,1054.3220172279991
AD900,439.7677830549998
AD901,182.27498197400004
AD902,397.58122141099994
AD903,421.7582707100002
AD904,134.18052876700006
AD905,1357.7046569899996
AD906,1061.2433025599998
AD907,813.1233211600002
AD908,1472.93301425
AD909,219.4495879497999
AD910,368.9046836360001
AD911,512.9254029759999
AD912,463.177078664
AD913,1365.6572933200002
AD914,922.2170589960004
AD915,681.6072204060001
AD916,82.45060429709994
AD917,336.3396434010003
AD918,246.594126278
AD919,660.9404763159997
AD920,336.71599267
AD921,76.1431009865
AD922,1008.6230572569996
AD923,1212.2771809599994
AD924,899.0248586980003
AD925,48.078084006299996
AD926,645.0879187749998
AD927,470.08727781999994
AD928,78.32210977859997
AD929,407.49592685699986
AD930,906.7819957169996
AD931,501.3325763099999
AD932,1002.8548228829998
AD933,1137.4784947299993
AD934,173.56551185500004
AD935,1253.4798140100004
AD936,1396.2046448100002
AD937,253.92720841799996
AD938,138.36226584000005
AD939,499.2535181929997
AD940,637.6540363710002
AD941,1025.5200543679996
AD942,178.49629798039993
AD943,608.4915811940003
AD944,185.71314096899994
AD945,245.59336606900013
AD946,214.70253914399993
AD947,1317.564552410001
AD948,406.1419680289997
AD949,342.1986250000001
AD950,23.005441202100002
AD951,146.04096506660008
AD952,306.4251490040001
AD953,649.6889134640005
AD954,75.89173735189998
AD955,247.2229425169999
AD956,517.1613045230001
AD957,1356.23124421
AD958,272.9146580105998
AD959,243.47823678819995
AD960,1450.97433925
AD961,825.1508365169998
AD962,442.99931318599977
AD963,644.0129651579997
AD964,475.3341129470002
AD965,624.1830705389998
AD966,808.7956124589996
AD967,1074.3104068950006
AD968,385.3109542340002
AD969,514.7521686000003
AD970,287.542406126
AD971,303.5526391490001
AD972,215.44401919000015
AD973,1161.5758431600009
AD974,361.68234320400006
AD975,157.2366632811
AD976,247.99620232299995
AD977,205.32465490300004
AD978,287.7956067395997
AD979,152.79360009700002
AD980,109.67743602220006
AD981,562.9569246019997
AD982,436.4206453049997
AD983,270.9263143526001
AD984,481.0794590470002
AD985,286.077097826
AD986,532.4744806369998
AD987,185.76626336100003
AD988,35.27498782910001
AD989,376.6188126319999
AD990,394.39202092100015
AD991,1144.59634201
AD992,31.24716367389999
AD993,215.64886232799984
AD994,379.04891361999995
AD995,151.59114005180007
AD996,896.3445996630004
AD997,40.85033247569997
AD998,916.1490430560007
AD999,1202.1612499500004
AD1000,98.12715274099996
AD1001,210.75127707000007
AD1002,126.46069608800002
AD1003,494.2118527780003
AD1004,238.73413415200005
AD1005,264.1907633120001
AD1006,347.34314424200005
AD1007,495.81953573500004
AD1008,330.6083921879999
AD1009,273.69863597300014
AD1010,1204.3774637200002
AD1011,1497.2897878899994
AD1012,266.79180632700013
AD1013,225.61340142100016
AD1014,524.9598544150003
AD1015,646.2317692190002
AD1016,963.1707745850002
AD1017,964.9082988349993
AD1018,176.19166060200013
AD1019,513.252615544
AD1020,456.81709209200034
AD1021,1729.418709309999
AD1022,455.1062235739999
AD1023,1076.6724101989994
AD1024,1045.5180901839992
AD1025,963.9931872509998
AD1026,819.2675607880001
AD1027,349.4836661370002
AD1028,31.632785407399997
AD1029,969.5052631980001
AD1030,881.6500499410001
AD1031,250.854173519
AD1032,898.9569728100005
AD1033,1339.49431989
AD1034,734.1715491089994
AD1035,166.28016354699992
AD1036,1313.2909297100005
AD1037,321.3749670629999
AD1038,1594.7458144700001
AD1039,555.7114201990003
AD1040,395.5651407229996
AD1041,456.562159309
AD1042,1120.8518115500008
AD1043,1312.9098108499998
AD1044,295.103138874
AD1045,953.8576960459999
AD1046,776.3267231249996
AD1047,785.2486190949996
AD1048,253.34740344700015
AD1049,1466.278427090001
AD1050,46.056841538600004
AD1051,319.6951654770003
AD1052,221.52039079359986
AD1053,173.36227453199993
AD1054,1040.3936956589996
AD1055,475.1571358915999
AD1056,1142.3423410900002
AD1057,1290.9098285600003
AD1058,1153.0274634400007
AD1059,543.7268186320001
AD1060,1723.0175597900004
AD1061,316.29143382300003
AD1062,832.7683703540005
AD1063,535.1699347020002
AD1064,444.90917076700003
AD1065,734.6895195689996
AD1066,1518.4734377099996
AD1067,809.176701941
AD1068,76.35812273420001
AD1069,462.93910611100006
AD1070,850.1834074699999
AD1071,647.5446743020003
AD1072,1168.0576802499997
AD1073,997.806496489
AD1074,414.57068924899994
AD1075,499.3165272899997
AD1076,641.924228654
AD1077,861.3836660740002
AD1078,1149.4513321199997
AD1079,1235.928285289999
AD1080,161.01417507100004
AD1081,471.58012845400003
AD1082,1288.72480283
AD1083,371.88250900800006
AD1084,511.9828757459998
AD1085,422.69471867200014
AD1086,521.7253310890003
AD1087,69.45365962439999
AD1088,694.762504138
AD1089,139.17541205000006
AD1090,1172.6876157099991
AD1091,989.8877642029997
AD1092,162.63394658300004
AD1093,1634.42275448
AD1094,477.82017414899974
AD1095,121.39500263270006
AD1096,228.0821471215998
AD1097,298.622157531
AD1098,174.00718104399996
AD1099,528.232240787
AD1100,558.9469345040001
AD1101,516.200843071
AD1102,531.2990472599998
AD1103,454.42916938
AD1104,542.4239611010001
AD1105,512.6653030100001
AD1106,570.4910148090004
AD1107,555.5983158940003
AD1108,533.9999816139999
AD1109,490.2044712379996
AD1110,548.1275997850003
AD1111,446.4898676015999
AD1112,561.6490321169998
AD1113,534.4123689900003
AD1114,498.9251613817999
AD1115,509.80151884199995
AD1116,552.4332933619999
AD1117,544.3042018156
AD1118,554.072547799
AD1119,536.3195655000003
AD1120,546.1625926529997
AD1121,523.6952806140001
AD1122,554.2964311439999
AD1123,562.058099952
AD1124,531.3489720670003
AD1125,454.47197888880015
AD1126,534.0592059366003
AD1127,522.1417140240001
AD1128,547.1877643760001
AD1129,555.003233659
AD1130,552.88668446
AD1131,547.3725604840002
AD1132,541.3630100039998
AD1133,531.2016017622
AD1134,557.0843944339999
AD1135,561.2676643560001
AD1136,527.200621482
AD1137,491.43135922380003
AD1138,528.5808088239999
AD1139,543.9865426330001
AD1140,516.4470540610001
AD1141,552.0030705000001
AD1142,516.811584837
AD1143,489.29858585560004
AD1144,543.4566672856
AD1145,517.3803769820003
AD1146,495.8297143149998
AD1147,534.731186326
AD1148,527.7973610869998
AD1149,484.68782794159995
AD1150,496.40370525020006
AD1151,546.0012390190001
AD1152,515.4774427942002
AD1153,504.876006707
AD1154,525.345049805
AD1155,526.7963545020001
AD1156,545.7478954270002
AD1157,543.8398228729998
AD1158,564.2847903790001
AD1159,516.569223097
AD1160,518.9320476900002
AD1161,540.4403897529995
AD1162,541.4427434589999
AD1163,564.5071938910003
AD1164,547.3000406910002
AD1165,552.5045087820002
AD1166,553.3153411310002
AD1167,506.0140554153997
AD1168,528.9875676069998
AD1169,520.8891890652001
AD1170,550.7768852400003
AD1171,538.4311653780001
AD1172,525.1589565330004
AD1173,549.1020228680002
AD1174,518.038874214
AD1175,549.0491563719999
AD1176,540.689518856
AD1177,522.6881299390001
AD1178,521.5016106189998
AD1179,512.7525852136
AD1180,548.591794187
AD1181,541.1337417140002
AD1182,554.2752668970002
AD1183,487.1068952226002
AD1184,466.09063567939995
AD1185,547.6898772229999
AD1186,553.7128307920002
AD1187,522.4027835636
AD1188,549.2985855350003
AD1189,555.0986917160001
AD1190,539.347621515
AD1191,550.5061382360003
AD1192,555.1352268
AD1193,563.2858519930002
AD1194,542.1338362829999
AD1195,494.3749685104
AD1196,536.9695661460001
AD1197,526.9130620000002
AD1198,465.79992201600004
AD1199,522.7403738179999
AD1200,524.9766091269997
AD1201,547.1294465589999
AD1202,564.2869204690004
AD1203,535.200807919
AD1204,545.1173882230004
AD1205,571.7147727019998
AD1206,551.525725542
AD1207,496.641285577
AD1208,551.768990146
AD1209,558.2004319479998
AD1210,536.1175348350002
AD1211,523.424161416
AD1212,534.8818269120002
AD1213,563.1095094870002
AD1214,503.64715889099983
AD1215,572.207285466
AD1216,526.421127964
AD1217,548.3417180950001
AD1218,523.7516004849999
AD1219,534.9021187509998
AD1220,553.930644106
AD1221,522.538098255
AD1222,534.9573492830002
AD1223,555.987903512
AD1224,541.3756476430002
AD1225,563.130349928
AD1226,508.10549142499985
AD1227,550.1885068300003
AD1228,556.5500668340001
AD1229,547.119415852
AD1230,563.3903192090006
AD1231,544.0744491880001
AD1232,544.3476826950002
AD1233,537.8714609710001
AD1234,469.1808725039998
AD1235,536.1281667589999
AD1236,536.6434148770002
AD1237,593.7339464119999
AD1238,550.7913071800001
AD1239,538.4303148300002
AD1240,542.8200653660001
AD1241,548.3771124759999
AD1242,543.7390782509999
AD1243,541.660772199
AD1244,518.4802661432
AD1245,548.930352198
AD1246,528.7788489019998
AD1247,566.306009578
AD1248,567.501507528
AD1249,526.1885483060001
AD1250,551.5430098800002
AD1251,549.5024591850002
AD1252,527.3885537209999
AD1253,525.6412406710001
AD1254,521.1838567300001
AD1255,552.8628117990002
AD1256,538.5660743332002
AD1257,522.5280483009999
AD1258,514.6166270910002
AD1259,519.646276639
AD1260,572.4667542340001
AD1261,545.3450615550003
AD1262,535.4937861540005
AD1263,520.5228719706001
AD1264,506.50152273160006
AD1265,544.1356865880002
AD1266,548.076061203
AD1267,542.272191686
AD1268,565.2022438570003
AD1269,519.8448043880002
AD1270,553.759382818
AD1271,479.33400805360003
AD1272,541.428456364
AD1273,556.0875690810002
AD1274,540.9472214049999
AD1275,536.6479572630002
AD1276,601.386323315
AD1277,553.7473313359999
AD1278,553.1371053340004
AD1279,548.1552335820003
AD1280,533.4559853559999
AD1281,502.4831642599997
AD1282,515.0114459299997
AD1283,536.744006383
AD1284,554.2490881640001
AD1285,529.975941891
AD1286,571.240141578
AD1287,534.3447163980001
AD1288,551.96947112
AD1289,529.9078769580001
AD1290,545.594484993
AD1291,520.7744304015998
AD1292,494.12530281799985
AD1293,489.0019302373998
AD1294,545.7436678076001
AD1295,587.4310974109999
AD1296,521.686258907
AD1297,526.075537791
AD1298,517.9368644520001
AD1299,548.456141418
AD1300,537.0960322580002
AD1301,538.4368629690002
AD1302,536.8919148969999
AD1303,537.7587981469999
AD1304,535.4574850479999
AD1305,520.2514748179997
AD1306,529.4759351356003
AD1307,533.8358155779999
AD1308,529.8819852959999
AD1309,528.534554307
AD1310,524.558210578
AD1311,526.6892761999999
AD1312,556.4463904980003
AD1313,494.659668185
AD1314,508.9350456748001
AD1315,569.1454279219998
AD1316,545.5394158080002
AD1317,544.0572324719999
AD1318,547.8468818419998
AD1319,466.6803125455998
AD1320,535.8950599050002
AD1321,545.1695107719999
AD1322,556.6436210460001
AD1323,504.24599130799993
AD1324,522.7624126209998
AD1325,550.7318474940002
AD1326,532.4786413139999
AD1327,556.7819009900003
AD1328,527.156467918
AD1329,552.1340082610003
AD1330,542.8655893830004
AD1331,477.3634871215997
AD1332,537.7631624140001
AD1333,539.0305149830003
AD1334,823.9449611999999
AD1335,573.4001815675998
AD1336,142.20798801399994
AD1337,86.34686873790002
AD1338,114.34745391029999
AD1339,395.96955887499985
AD1340,450.9485190850001
AD1341,1016.7787827359994
AD1342,410.7648943859998
AD1343,504.58670852099976
AD1344,294.3003737660003
AD1345,1264.6536972100012
AD1346,1494.6576294999995
AD1347,833.4583413930002
AD1348,206.51692195899994
AD1349,465.9613105079999
AD1350,684.2130587980002
AD1351,248.9127511219999
AD1352,445.4400177809997
AD1353,378.3893554410001
AD1354,49.956394171000014
AD1355,482.56944649800005
AD1356,116.25602270470003
AD1357,109.01829603439997
AD1358,56.365066578099984
AD1359,549.7877127910001
AD1360,172.07904913799993
AD1361,252.44465357560009
AD1362,435.84031692200006
AD1363,408.3167462329998
AD1364,227.5887727480002
AD1365,688.1463208920001
AD1366,317.1143314470002
AD1367,572.3151920599997
AD1368,997.3416908039995
AD1369,339.875953517
AD1370,987.1847923870005
AD1371,370.20799396700005
AD1372,140.10568430800004
AD1373,699.3301332259995
AD1374,112.27710072850006
AD1375,1061.9166679969994
AD1376,453.1187265169997
AD1377,1221.1842165700007
AD1378,1174.7464860599998
AD1379,407.5374336280003
AD1380,152.96904033699994
AD1381,473.1839061390001
AD1382,142.07554528599997
AD1383,306.0230697958
AD1384,1184.982236612
AD1385,102.13031327819999
AD1386,1859.7601543099988
AD1387,387.10939664799974
AD1388,343.85208186000006
AD1389,622.701199993
AD1390,558.2348307460002
AD1391,769.1631481170001
AD1392,511.9351801360003
AD1393,921.9465715519996
AD1394,459.6663910829998
AD1395,1475.4264818
AD1396,268.9680109730002
AD1397,200.19756258499984
AD1398,94.79703275449998
AD1399,872.2918414330002
AD1400,1508.2612613899994
AD1401,1101.904510991
AD1402,346.96534149599967
AD1403,878.5933036190005
AD1404,150.41082104100005
AD1405,1304.3625782899994
AD1406,258.9330727930001
AD1407,136.33496516700004
AD1408,666.9543346509995
AD1409,1481.977977970001
AD1410,352.1535318029998
AD1411,131.09274560900005
AD1412,765.0643441210002
AD1413,138.370107799
AD1414,136.45960939430003
AD1415,173.234496537
AD1416,959.5275875250005
AD1417,352.405700969
AD1418,1441.5262600299993
AD1419,160.25848195200012
AD1420,343.52227651499993
AD1421,165.487833794
AD1422,401.7350917050002
AD1423,893.6943551139993
AD1424,115.4226498710001
AD1425,876.6443905469998
AD1426,693.325405966
AD1427,370.183456801
AD1428,81.7537215844
AD1429,1322.75828339
AD1430,1372.6823096200003
AD1431,1091.5247110939993
AD1432,327.0697815259999
AD1433,1655.6021690500006
AD1434,150.08906547800004
AD1435,1026.3170800330001
AD1436,355.76261549300006
AD1437,600.8865290120002
AD1438,273.10477547840014
AD1439,298.54555305799994
AD1440,52.98521097119996
AD1441,535.1573641130003
AD1442,625.825601755
AD1443,568.0737888150001
AD1444,190.314721117
AD1445,1901.2108521599994
AD1446,385.1229758269999
AD1447,1460.5821460600002
AD1448,319.4687909080001
AD1449,178.79888754999982
AD1450,70.29977211340002
AD1451,227.230039176
AD1452,421.8243389449996
AD1453,190.78513360110006
AD1454,1603.7988765199998
AD1455,701.9156493980005
AD1456,216.29988723659994
AD1457,318.4000886160002
AD1458,361.92367628499994
AD1459,194.38977670100005
AD1460,313.02183351900004
AD1461,1559.4044918299999
AD1462,366.6503269679999
AD1463,171.27743741000003
AD1464,867.695186932
AD1465,78.78934925739995
AD1466,77.89460058219997
AD1467,126.330210802
AD1468,56.51579830889998
AD1469,575.2934373300004
AD1470,528.8041401850002
AD1471,323.2573419889999
AD1472,459.1881134089999
AD1473,29.890184962199996
AD1474,851.4787218369997
AD1475,554.0221798520006
AD1476,1190.3734528100008
AD1477,1022.3292891359998
AD1478,353.5966434820004
AD1479,368.3640106489999
AD1480,1062.73376686
AD1481,308.6082997259998
AD1482,174.83437230499996
AD1483,235.50388941039986
AD1484,472.83105931899996
AD1485,152.5795143460001
AD1486,119.32630637620005
AD1487,565.7665436650003
AD1488,688.467386318
AD1489,63.26945760290002
AD1490,441.84813333099993
AD1491,327.87285048499996
AD1492,858.4397167440001
AD1493,1176.9418058299996
AD1494,576.053426373
AD1495,140.1462291888001
AD1496,1421.6292022199998
AD1497,410.9821244929998
AD1498,102.3043084364
AD1499,558.276235125
AD1500,608.3825955299998
AD1501,112.14521041410006
AD1502,1472.4579405999998
AD1503,229.0261375520001
AD1504,750.4478660589994
AD1505,998.745970117
AD1506,650.3423310070002
AD1507,618.9744385309998
AD1508,667.2975490169998
AD1509,206.32917097100005
AD1510,958.5992913549999
AD1511,522.0347905740005
AD1512,460.3310165300001
AD1513,405.37189217900016
AD1514,992.6613643289999
AD1515,679.0168238190004
AD1516,734.4430646760002
AD1517,1743.4600140100004
AD1518,95.21609760719998
AD1519,507.84744413400006
AD1520,339.0965322350002
AD1521,110.58891818900005
AD1522,109.53267345379993
AD1523,735.3694134869997
AD1524,569.2583718390001
AD1525,339.67862943200015
AD1526,244.32673045780007
AD1527,540.9835230010001
AD1528,882.3612978030001
AD1529,1816.690449069999
AD1530,325.18171395900004
AD1531,312.9600196780001
AD1532,1282.25864489
AD1533,452.87238339500044
AD1534,514.5141244460002
AD1535,591.1207040910006
AD1536,415.20673524499995
AD1537,1246.25800143
AD1538,41.535291505899956
AD1539,453.041583714
AD1540,1336.0133651100007
AD1541,817.6570751730002
AD1542,214.113718253
AD1543,275.4919236770001
AD1544,67.01751105410001
AD1545,592.6215762390001
AD1546,979.1589377030006
AD1547,257.39816050499996
AD1548,66.50706256690002
AD1549,689.6487799800002
AD1550,635.9807961400002
AD1551,167.43689498100005
AD1552,152.68586682199998
AD1553,567.0804001220004
AD1554,363.163362463
AD1555,638.053475349
AD1556,80.43093108619998
AD1557,420.729790985
AD1558,875.0565885179999
AD1559,148.36982182600005
AD1560,455.0359076699999
AD1561,837.2760100550003
AD1562,1578.4777600200011
AD1563,391.0309030300001
AD1564,577.6562380249998
AD1565,887.6243571010002
AD1566,129.36021795780002
AD1567,201.83123589400003
AD1568,1164.14698355
AD1569,29.160337983099986
AD1570,1347.830752820001
AD1571,739.4146638660003
AD1572,931.1582594860001
AD1573,1311.5572845600004
AD1574,194.94009805099998
AD1575,682.9482408279998
AD1576,131.652167278
AD1577,96.46500421360001
AD1578,874.383645029
AD1579,72.96901558550003
AD1580,186.1271950602
AD1581,496.94440675499993
AD1582,216.28525224130001
AD1583,1625.7221246699992
AD1584,412.28061913100004
AD1585,111.32103521929999
AD1586,194.74321503699997
AD1587,690.6139755449999
AD1588,242.11566960100012
AD1589,261.61690325120014
AD1590,207.31587400900003
AD1591,273.13437028
AD1592,1077.0593163500007
AD1593,215.99694209199995
AD1594,306.9761491099999
AD1595,171.82492022500003
AD1596,369.60513943499956
AD1597,99.83089545129998
AD1598,412.25579975000016
AD1599,398.16243030900006
AD1600,144.71025458499992
AD1601,82.25280784380001
AD1602,223.91583172600002
AD1603,285.2808320810001
AD1604,83.95144034229993
AD1605,323.384821033
AD1606,1740.5553242199996
AD1607,488.75232212100025
AD1608,213.5957752549999
AD1609,1259.62281831
AD1610,277.66613843799996
AD1611,77.62915647519998
AD1612,304.4095514169998
AD1613,851.6284549800001
AD1614,1837.2331316199989
AD1615,1140.0262256200006
AD1616,265.3663984730998
AD1617,256.618831264
AD1618,433.8601385879999
AD1619,720.2827365010002
AD1620,146.32138570900005
AD1621,167.84856004600002
AD1622,333.985405962
AD1623,305.59721300300015
AD1624,983.1677842709995
AD1625,1224.5092814699997
AD1626,211.38675584099994
AD1627,674.9804639020002
AD1628,346.97991388900016
AD1629,381.70775833800013
AD1630,241.32889693329997
AD1631,489.5660785600002
AD1632,231.6364637190003
AD1633,1732.3827154500013
AD1634,238.5926214100001
AD1635,1111.1648334300005
AD1636,232.8325034040002
AD1637,1220.639149809999
AD1638,121.92440740780006
AD1639,289.4469780509999
AD1640,328.027765234
AD1641,383.5537111049999
AD1642,265.3148230040001
AD1643,754.5156236249999
AD1644,442.8275546699998
AD1645,525.8287025320002
AD1646,327.6865135050001
AD1647,339.79761372799993
AD1648,974.184747714
AD1649,1265.7056311900005
AD1650,214.49520649100003
AD1651,350.7018734999998
AD1652,659.9993785769999
AD1653,1107.7179790999987
AD1654,40.3723524864
AD1655,272.25672355500024
AD1656,50.882225017599986
AD1657,450.16137869100015
AD1658,128.62722095280003
AD1659,1143.1512431899996
AD1660,995.9470138020006
AD1661,1647.9958788600006
AD1662,418.7694627820002
